transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,hour,day,is_fraud
TXN-FA63018C03BF,USR0044,1067.9580902538135,2024-03-12 04:31:00.000000,62,20,7,164,2,0,179013.4,success,1079,4,1,0
TXN-3424BBF63960,USR0021,5522.663904180792,2024-03-05 18:44:25.483293,2,7,7,127,0,2,68661.03,failed,1181,18,1,1
TXN-1C0BBC797837,USR0037,6117.768610508159,2024-02-11 09:00:00.000000,62,20,12,223,1,1,79909.73,success,816,9,6,0
TXN-19A5B16F366C,USR0026,3350.98,2024-06-14 15:58:20.000000,50,32,3,154,1,0,82730.46,success,369,15,4,0
TXN-9737300D6CCB,USR0025,6107.437388969853,2024-04-12 17:58:19.379427,14,22,12,50,0,0,68661.03,success,1109,17,4,0
TXN-B4C8E78802FD,USR0068,1359.53,2024-02-04 18:18:00.000000,25,38,2,193,2,2,0.0,failed,40,18,6,1
TXN-A79DC1BB34FE,USR0068,187.9306741397486,2024-01-27 20:06:09.323544,69,32,6,193,2,2,0.0,success,35,20,5,0
TXN-6DB0D8545168,USR0067,1344.1439599588498,2024-01-24 09:08:00.000000,31,39,9,52,0,0,98044.48,failed,1153,9,2,1
TXN-5B6754515969,USR0061,3607.9973906239957,2024-04-27 10:36:21.000000,23,17,2,153,2,0,95784.72,success,85,10,5,0
TXN-929462D01693,USR0014,1484.0,2024-05-11 11:31:37.000000,56,0,6,122,0,1,21522.27,success,267,11,5,0
TXN-AA30C858AC74,USR0008,541.1913785929981,2024-04-05 22:06:21.011449,20,37,12,179,1,0,68661.03,success,679,22,4,0
TXN-0F9B18452AF7,USR0063,4414.0,2024-03-18 15:49:33.617027,63,7,7,91,1,2,95278.42,success,65,15,0,0
TXN-32AD02CB69DA,USR0054,13202.04321174734,2024-04-20 12:36:04.000000,1,34,12,118,2,1,0.0,pending,615,12,5,0
TXN-31F0616F0524,USR0014,574.41,2024-04-29 19:12:32.144552,1,34,5,122,0,1,30608.11,failed,258,19,0,1
TXN-AB1E156B7DF2,USR0020,9868.626609549556,2024-04-24 22:10:00.000000,31,21,7,169,1,0,36085.31,success,1234,22,2,0
TXN-49F2068334D3,USR0063,13435.67,2024-03-08 04:37:10.000000,31,39,9,149,2,3,75490.99,success,57,4,4,0
TXN-7F120E451FAB,USR0069,2616.3,2024-03-11 07:17:27.000000,66,23,7,148,1,3,101176.95,success,918,7,0,0
TXN-DED29A45EEF3,USR0076,3108.942893375458,2024-05-23 12:45:29.000000,2,3,4,106,0,2,0.0,failed,211,12,3,1
TXN-F4279CB04079,USR0036,8003.431178504593,2024-02-06 01:18:15.000000,59,25,7,80,0,0,143996.19,success,801,1,1,0
TXN-3CC123A254E8,USR0036,9358.417273623689,2024-02-27 08:02:19.000000,59,12,9,80,0,3,59883.13,success,812,8,1,0
TXN-B2F32433DFAC,USR0079,2298.3,2024-04-03 05:27:42.000000,33,21,8,120,2,0,158261.63,success,107,5,2,0
TXN-1AA4937F4132,USR0033,1621.86,2024-02-08 22:06:00.000000,0,34,6,196,0,1,177866.52,failed,336,22,3,1
TXN-D2E54717762D,USR0013,9779.914768022403,2024-06-11 09:33:00.000000,37,23,5,150,1,3,0.0,success,716,9,1,0
TXN-44F9298B2E6D,USR0007,0.0,2024-03-12 00:35:05.000000,63,9,6,174,0,0,60666.57,success,946,0,1,0
TXN-8E42A8957459,USR0023,7918.16,2024-01-20 14:39:03.875039,66,24,7,137,2,4,9613.33,success,569,14,5,0
TXN-8D1F154A6871,USR0071,2618.66,2024-03-02 01:36:44.000000,33,39,2,84,1,3,75849.41,success,586,1,5,0
TXN-A5C8AC3A6251,USR0032,3157.0889808457882,2024-04-11 09:21:32.000000,31,20,3,54,2,0,25611.8,pending,938,9,3,0
TXN-7A63FAA1E536,USR0056,2488.18,2024-01-16 23:59:39.000000,27,38,3,223,1,1,158270.09,success,983,23,1,0
TXN-6B968E8BA06C,USR0002,716.323914158053,2024-03-09 09:36:20.000000,33,39,2,93,0,3,84010.25,success,993,9,5,0
TXN-FDA714097139,USR0063,2356.5593157283306,2024-03-02 08:16:00.000000,12,22,10,149,0,0,135641.48,success,62,8,5,0
TXN-1310641C8207,USR0013,7001.201797873447,2024-06-07 18:15:40.532829,37,41,2,40,2,3,0.0,success,728,18,4,0
TXN-5BCAB4FA5D83,USR0045,7570.14,2024-05-13 18:58:26.000000,1,34,3,136,2,0,60190.47,success,619,18,0,0
TXN-2ED6C89EDA22,USR0012,1491.76,2024-04-18 02:27:53.000000,46,11,10,39,2,3,0.0,success,359,2,3,0
TXN-2E145C10D901,USR0063,3344.37,2024-03-15 19:35:06.728651,12,11,2,149,1,0,107818.77,success,63,19,4,0
TXN-38ED003F29C0,USR0064,6958.190129734041,2024-03-10 00:42:21.753450,14,22,1,125,1,3,132600.51,success,247,0,6,0
TXN-D07AC118A7BB,USR0030,2660.5746401061197,2024-05-31 23:26:27.000000,12,40,6,186,2,1,17627.1,success,26,23,4,0
TXN-4756E935765E,USR0028,1926.62,2024-03-24 09:40:09.329431,68,28,3,63,2,2,160566.49,success,1030,9,6,0
TXN-85E9EF7479A8,USR0014,1202.18,2024-05-01 19:36:56.000000,0,1,6,73,0,1,28469.27,success,264,19,2,0
TXN-1603ACBDA18D,USR0006,6385.577709790982,2024-06-05 00:00:00.000000,54,31,12,173,0,2,143350.11,success,874,0,2,0
TXN-146861F39AA5,USR0017,8657.869503289396,2024-03-27 16:05:00.000000,63,11,10,141,0,2,37925.52,success,1290,16,2,0
TXN-3B754005ACC6,USR0020,28220.51,2024-04-28 03:57:00.000000,33,21,2,169,2,3,22248.79,success,1237,3,6,0
TXN-87BA79BEC17F,USR0017,2171.675779146141,2024-03-16 03:10:56.732172,12,22,5,159,0,4,88263.63,failed,454,3,5,1
TXN-8FB0D389642C,USR0001,300.1628,2024-04-19 05:31:00.000000,60,15,12,177,1,0,52407.62,success,846,5,4,0
TXN-9424275B6E75,USR0042,2911.425372318742,2024-05-16 21:28:58.000000,54,31,7,42,2,3,71922.15,success,1157,21,3,0
TXN-60C5A2271EA0,USR0003,371.22,2024-05-29 15:02:24.000000,66,41,3,223,1,1,37191.55,success,177,15,2,0
TXN-DDFFD9E59830,USR0024,5472.0,2024-05-19 07:15:51.638328,7,7,5,85,1,1,168542.76,success,700,7,6,0
TXN-D8924D1A1EEA,USR0021,7362.49,2024-02-26 19:49:09.000000,7,35,7,223,0,2,145115.85,failed,1185,19,0,1
TXN-617213FED86F,USR0003,301.96008302365743,2024-05-28 00:44:49.000000,66,23,6,41,1,3,39405.06,success,175,0,1,0
TXN-9EAD224B05D8,USR0023,7421.0,2024-02-14 20:07:00.000000,37,23,9,89,0,1,0.0,success,549,20,2,0
TXN-437DB0131F27,USR0069,897.0,2024-02-23 04:16:09.000000,37,31,3,117,1,3,123602.6,success,903,4,4,0
TXN-F98B451F1FEC,USR0043,448.6587334034934,2024-06-03 09:00:00.000000,18,29,5,198,1,2,122100.11,success,228,9,0,0
TXN-BAD789762F00,USR0038,6243.062031896084,2024-03-18 09:21:22.430766,1,34,3,60,1,1,0.0,success,1290,9,0,0
TXN-06B6E2F01F13,USR0004,2825.92,2024-04-24 15:06:15.689542,16,36,9,132,2,3,0.0,success,1069,15,2,0
TXN-D648AADDCA8E,USR0011,5734.187506978626,2024-03-14 06:06:24.000000,10,3,6,100,0,0,28395.66,success,1194,6,3,0
TXN-BB649CBC4A12,USR0036,7821.858823451563,2024-02-07 11:00:42.000000,45,36,1,80,0,2,136174.33,success,804,11,2,0
TXN-88E4217F96F2,USR0017,6578.83,2024-05-13 21:17:59.000000,3,22,4,1,0,3,20644.09,success,340,21,0,0
TXN-D8EB9D0A6560,USR0039,11255.540014298618,2024-01-24 07:45:57.000000,31,20,2,204,1,2,53551.38,success,427,7,2,0
TXN-00747C38488B,USR0056,1609.794281064931,2024-04-22 04:27:22.000000,61,4,4,151,1,1,168339.8,success,987,4,0,0
TXN-D935943D32E4,USR0060,178.2673,2024-02-10 17:03:23.895780,69,44,7,184,2,2,0.0,success,1290,17,5,0
TXN-6DC6827AEF04,USR0017,3491.0417008626837,2024-03-28 02:27:52.000000,12,22,10,141,0,2,29518.17,success,465,2,3,0
TXN-B6A62EEE3922,USR0055,486.91429243680386,2024-03-18 04:44:37.972557,61,19,3,57,2,3,156723.35,success,651,4,0,0
TXN-50E5E75DF5B8,USR0080,2998.72,2024-03-05 15:34:28.000000,11,26,12,59,2,0,108504.3,success,797,15,1,0
TXN-5C441352EBE2,USR0071,3661.4521485548435,2024-03-19 00:00:00.000000,33,21,2,84,0,3,38699.61,success,603,0,1,0
TXN-3E0BF0BEE32D,USR0061,2881.61,2024-03-21 08:46:09.000000,23,19,4,153,0,0,140331.52,success,93,8,3,0
TXN-0265E080DBB7,USR0020,6086.11,2024-04-23 20:14:50.000000,62,20,6,169,1,0,45953.93,success,1225,20,1,0
TXN-A946D7786AD9,USR0028,2898.61,2024-03-12 08:36:29.000000,11,43,12,63,0,2,176575.63,success,1028,8,1,0
TXN-A766A004DEE9,USR0052,5174.77,2024-04-30 17:47:48.000000,16,27,4,216,1,1,128727.7,success,1266,17,1,0
TXN-4A7010CE412C,USR0001,426.0,2024-05-03 00:04:00.933028,20,13,8,177,0,0,50512.26,success,854,0,4,0
TXN-B4E26168FE7F,USR0080,3232.1698063851004,2024-02-29 01:00:02.968560,43,42,9,58,2,0,132198.19,success,800,1,3,0
TXN-04B29227D054,USR0046,8136.55,2024-02-12 23:50:56.000000,16,36,5,181,1,2,8279.39,success,745,23,0,0
TXN-F1E42C06ADB1,USR0078,5691.138940114919,2024-02-02 08:42:22.095444,68,26,12,48,0,2,11577.53,success,508,8,4,0
TXN-E50BDEE528E5,USR0034,13489.0,2024-05-28 14:43:22.000000,12,9,6,107,2,0,162278.3,success,222,14,1,0
TXN-70F7D04CECFD,USR0031,5376.599288598278,2024-03-05 20:37:00.000000,11,4,5,146,2,2,153493.53,success,1280,20,1,0
TXN-6054310616F4,USR0014,8.86,2024-05-29 12:12:23.000000,1,0,12,13,2,0,17859.97,failed,268,12,2,1
TXN-64009524ED6D,USR0019,308.79,2024-06-27 19:41:24.960586,0,34,1,34,0,1,145499.17,success,539,19,3,0
TXN-E5D95ED02FCA,USR0075,3750.19,2024-04-18 11:53:29.000000,16,25,5,199,1,0,147321.16,success,1014,11,3,0
TXN-CDC819DBCBAE,USR0055,1749.06,2024-03-24 20:03:42.000000,23,38,9,57,1,3,149879.56,success,657,20,6,0
TXN-82B23F11E1AA,USR0070,8377.72337375928,2024-04-06 11:33:02.465134,46,43,8,61,1,4,135744.86,success,925,11,5,0
TXN-73B21C53AE08,USR0010,7216.6674,2024-06-09 20:14:49.000000,16,27,7,178,1,0,131075.13,success,468,20,6,0
TXN-012D10A22101,USR0025,12367.582659088215,2024-03-24 18:14:24.940144,12,22,2,202,0,1,166836.09,success,1107,18,6,0
TXN-EA1FAFA3E52F,USR0012,1518.25,2024-04-18 07:22:06.819811,43,42,2,39,2,3,68661.03,success,351,7,3,0
TXN-AF6979592664,USR0044,3096.34,2024-05-11 18:19:22.000000,31,5,3,164,0,0,151204.78,success,1088,18,5,0
TXN-6A7A083055A9,USR0002,772.0,2024-03-06 19:45:46.088324,62,20,8,93,2,3,84726.58,success,997,19,2,0
TXN-9165A97700D6,USR0015,3975.0,2024-03-18 09:27:11.659145,37,39,12,138,1,1,33499.46,success,516,9,0,0
TXN-1110ADE7C8C9,USR0051,445.77102019365697,2024-06-15 19:44:37.000000,21,16,8,46,2,0,69570.28,success,14,19,5,0
TXN-F47EC09DF5B2,USR0023,5187.524953917471,2024-01-23 03:44:25.000000,39,24,1,137,0,2,68661.03,success,562,3,1,0
TXN-D9758BE863C5,USR0052,2450.145887804489,2024-03-17 02:01:00.000000,16,12,9,68,0,2,139573.73,failed,404,2,6,1
TXN-1C35A2FF0727,USR0031,4837.7,2024-02-23 00:00:00.000000,68,4,1,146,2,2,165910.2,success,478,0,4,0
TXN-CAA4FDA66A35,USR0015,2123.9096728735462,2024-04-04 13:40:00.000000,66,5,4,138,1,3,6177.26,failed,519,13,3,1
TXN-F1F490DDA069,USR0011,1678106.56,2024-03-26 19:04:32.000000,2,2,12,56,2,0,7663.41,success,1193,19,1,0
TXN-08C12EDE9D95,USR0025,6979.710629017345,2024-04-08 08:01:00.000000,14,9,7,202,0,2,86490.68,success,1114,8,0,0
TXN-4820570DD19C,USR0021,5869.28,2024-02-28 10:10:00.000000,2,7,12,223,2,2,145115.85,failed,1290,10,2,1
TXN-ED9B60FC2219,USR0038,5413.849600103473,2024-04-03 13:45:39.203751,66,24,3,60,1,2,0.0,success,275,13,2,0
TXN-DCFF4C25E8D8,USR0012,2230.76,2024-04-23 04:21:24.000000,4,28,7,39,2,3,0.0,success,346,4,1,0
TXN-5A5EAEF4F433,USR0022,1877.7649032487002,2024-02-22 12:58:16.908468,11,21,12,87,1,3,68116.08,success,340,12,3,0
TXN-5B1C8CD821C9,USR0060,6747.084769025112,2024-02-08 18:21:47.000000,50,32,12,121,2,0,2298.92,success,762,18,3,0
TXN-DB3CBC3DF5B5,USR0060,4465.61,2024-02-03 08:58:31.790561,69,31,9,121,0,3,41201.52,success,754,8,5,0
TXN-8E1672792425,USR0061,1.0,2024-04-08 20:38:16.000000,61,17,6,223,2,0,122474.01,failed,97,20,0,1
TXN-3612B13CDEE6,USR0063,4190.01,2024-03-06 08:50:14.000000,12,40,5,149,1,0,124331.78,success,64,8,2,0
TXN-45B90EC7642B,USR0023,9788.53,2024-01-20 15:00:00.000000,39,24,4,89,0,1,9613.33,failed,564,15,5,1
TXN-E445745E8F6E,USR0041,927.0,2024-02-01 22:58:00.000000,66,41,1,131,2,1,127480.56,success,958,22,3,0
TXN-628FF3FE536E,USR0023,4170.929114972607,2024-01-17 12:02:16.000000,41,36,9,89,0,1,17531.49,success,551,12,2,0
TXN-DD5BC6712C81,USR0017,0.0,2024-03-22 00:00:00.000000,34,40,7,219,1,2,24535.77,success,0,0,4,0
TXN-6C165EB3E7F1,USR0042,1773.72,2024-05-14 15:30:31.266346,50,44,7,170,2,1,80404.52,success,1164,15,1,0
TXN-AB86B8B6434B,USR0019,166.67405274889256,2024-01-28 15:59:00.000000,56,34,2,128,0,3,144957.17,success,532,15,6,0
TXN-95DDEB4B0EE7,USR0009,1636.0,2024-02-12 08:25:24.000000,14,40,8,123,2,0,112607.15,success,1208,8,0,0
TXN-80E15F0D2012,USR0058,9579.423943373211,2024-06-24 23:11:20.700331,14,22,1,223,1,2,107443.1,success,709,23,0,0
TXN-BF6A32A59234,USR0037,5149.860187804115,2024-02-03 00:01:00.000000,33,21,8,95,0,1,94751.07,success,822,0,5,0
TXN-60C3E2354339,USR0028,1538.98,2024-03-23 03:46:00.000000,11,4,8,66,0,2,165711.28,success,1022,3,5,0
TXN-AFA1A9F78A8E,USR0011,2246.2536590572963,2024-03-25 05:27:29.000000,57,3,1,100,0,0,13953.98,success,1199,5,0,0
TXN-72D27389DA77,USR0008,507.6042311365891,2024-04-04 08:20:56.000000,17,29,9,179,0,2,45793.96,success,666,8,3,0
TXN-08B025285CCD,USR0002,991.9571158170731,2024-03-11 02:49:51.545106,31,5,1,93,1,3,81768.86,success,998,2,0,0
TXN-8BD8955E41D1,USR0009,2415.3436052703855,2024-04-11 11:35:43.000000,8,6,3,156,2,0,94945.92,success,1274,11,3,0
TXN-55F81C92585D,USR0037,8459.526884197245,2024-02-14 04:24:52.000000,31,39,7,95,1,1,68772.21,success,821,4,2,0
TXN-A251FF1CBDD6,USR0040,6609.92302232757,2024-03-25 08:28:53.000000,17,29,10,44,0,0,39846.27,success,290,8,0,0
TXN-1F8CA2247687,USR0026,3864.401117463019,2024-06-14 06:33:49.680636,54,44,9,154,0,0,86081.44,pending,365,6,4,0
TXN-1559D59C9330,USR0001,359.40365904384936,2024-04-17 00:59:41.105339,17,13,6,177,0,0,53429.45,success,845,0,2,0
TXN-BB7F364AEB75,USR0053,4137.49,2024-05-15 10:42:54.000000,18,15,12,76,1,0,72712.29,success,693,10,2,0
TXN-6FF8276980FD,USR0065,3708.402994348646,2024-03-16 13:29:24.570592,11,42,3,182,0,1,37753.75,success,151,13,5,0
TXN-160F5924C82D,USR0018,4661.0,2024-01-11 01:46:52.000000,31,21,9,140,2,2,134137.18,success,127,1,3,0
TXN-AFFDE86FD736,USR0045,4052.5168725171834,2024-01-14 04:39:55.000000,56,1,6,136,0,4,127505.51,success,632,4,6,0
TXN-24CFA0581CD4,USR0027,3686.1603920971065,2024-05-31 18:34:32.000000,68,43,7,223,1,0,0.0,success,438,18,4,0
TXN-4B73287B81C3,USR0067,3760.0030348313594,2024-01-24 04:24:00.000000,31,20,2,52,0,0,98044.48,success,1148,4,2,0
TXN-BF311956DD97,USR0017,3310.4130274058325,2024-03-23 20:21:42.000000,63,11,3,141,0,0,54064.19,success,467,20,5,0
TXN-08735C046496,USR0038,4581.914305569639,2024-04-12 01:39:49.000000,37,23,12,60,0,2,0.0,success,274,1,4,0
TXN-BB8FED844EC2,USR0061,1478.080015072855,2024-03-30 13:34:38.884763,61,18,6,153,2,2,131469.02,success,81,13,5,0
TXN-F696C2EBD3FD,USR0027,2094.32,2024-05-21 15:16:43.000000,68,8,6,191,1,2,0.0,success,450,15,1,0
TXN-31A231862093,USR0013,10807.63,2024-04-16 00:00:00.000000,39,41,3,64,2,3,0.0,success,736,0,1,0
TXN-B76D49903DD3,USR0080,2625.21,2024-02-29 20:52:25.000000,43,26,12,58,1,3,123942.09,success,799,20,3,0
TXN-87D45D3ABBFC,USR0040,1818.03,2024-04-03 13:33:43.337059,60,13,10,44,0,3,8389.12,success,301,13,2,0
TXN-56F13168B1F4,USR0040,4903.862123615281,2024-04-03 02:35:39.543351,18,29,1,44,0,0,68661.03,success,292,2,2,0
TXN-619E2884FD45,USR0043,402.39,2024-06-07 10:15:06.000000,17,10,9,198,1,2,121375.6,success,238,10,4,0
TXN-A20AFCC1D4CC,USR0057,2269.45,2024-01-23 00:40:18.000000,61,19,12,43,2,4,51935.0,failed,312,0,1,1
TXN-54A86B2E6876,USR0029,1545.861935406486,2024-03-19 23:58:00.000000,0,34,4,133,1,3,16755.24,success,583,23,1,0
TXN-C61CF226F5F9,USR0075,69.0,2024-04-27 00:41:51.000000,41,36,12,199,0,2,133134.31,success,1017,0,5,0
TXN-51EF1A474954,USR0039,7953.839653734075,2024-01-24 19:03:31.000000,33,39,3,204,1,2,45597.54,success,425,19,2,0
TXN-958A786BD399,USR0007,974.68,2024-03-26 03:47:40.000000,34,22,3,103,0,2,50237.44,success,948,3,1,0
TXN-E7ADEA359440,USR0020,9187.91198192457,2024-03-12 17:30:00.000000,31,21,8,169,1,0,155549.92,success,1221,17,1,0
TXN-214CCACC8DB4,USR0053,1719.697924995318,2024-05-12 20:11:00.000000,47,23,1,76,1,0,88615.1,success,1290,20,6,0
TXN-3B55E3FBAC76,USR0062,3757.0,2024-02-25 21:47:56.800520,54,32,3,223,0,3,80972.03,success,1137,21,6,0
TXN-0AF11055F02A,USR0001,626.7055779684548,2024-04-15 13:38:07.517298,47,13,5,177,0,0,53788.85,success,7,13,0,0
TXN-F3328CAEB43C,USR0072,1678106.56,2024-06-25 18:46:16.000000,31,13,8,115,0,2,70235.26,success,187,18,1,0
TXN-A935F458E3FF,USR0020,8404.0,2024-04-07 00:00:00.000000,33,39,3,168,1,1,94917.96,failed,1236,0,6,1
TXN-0A9ECA38EC44,USR0023,6798.0,2024-02-06 19:35:23.000000,14,34,12,89,0,2,0.0,success,560,19,1,0
TXN-58D62320110C,USR0066,5322.51,2024-01-02 00:00:00.000000,29,19,1,112,0,0,143608.0,success,649,0,1,0
TXN-6FC30BF0182B,USR0038,7298.920390418903,2024-04-13 08:43:00.000000,66,22,4,175,1,1,0.0,success,287,8,5,0
TXN-0FF178213D47,USR0028,2287.74,2024-03-29 12:26:37.000000,67,42,12,66,0,1,155800.01,success,1020,12,4,0
TXN-E9CC87C45E47,USR0062,10302.52313886769,2024-03-12 18:19:07.968922,54,32,1,223,0,3,46232.71,failed,1131,18,1,1
TXN-DD6A1A2C6C24,USR0078,8250.414025637241,2024-01-24 12:22:04.429838,67,4,8,180,0,3,21014.65,success,505,12,2,0
TXN-8A95DF546A80,USR0079,5518.339343866376,2024-04-06 17:34:22.000000,62,24,4,72,2,2,139879.0,success,115,17,5,0
TXN-663FD8B82D37,USR0007,581.8654078669759,2024-03-12 16:53:00.000000,34,11,8,103,0,3,68661.03,success,954,16,1,0
TXN-E4435829D427,USR0008,605.1671193167966,2024-04-08 08:33:20.464956,20,13,2,179,1,2,44664.49,failed,672,8,0,1
TXN-99DA2A597A4C,USR0056,896.3938242048825,2024-04-21 04:55:01.000000,27,19,7,200,1,1,169949.6,success,1290,4,6,0
TXN-6817A7ABE560,USR0023,12420.702243594867,2024-01-26 09:01:35.317900,37,23,9,137,0,2,0.0,failed,574,9,4,1
TXN-BF944DFED094,USR0002,742.8630678280563,2024-03-16 03:20:00.000000,31,39,9,93,2,2,81768.86,pending,994,3,5,0
TXN-C875F4ABE2FA,USR0069,2377.34,2024-02-24 21:15:38.000000,37,41,3,117,1,3,68661.03,failed,899,21,5,1
TXN-700743F3F3BB,USR0050,6438.218318146698,2024-06-21 15:10:47.449896,62,21,12,165,0,2,70484.54,success,772,15,4,0
TXN-ECF207AB1A6F,USR0044,1500.0,2024-03-10 08:20:00.000000,31,21,4,164,2,0,181770.11,success,1085,8,6,0
TXN-09C8427358C3,USR0077,1647.4993943161146,2024-03-13 12:16:27.114601,50,32,1,223,0,2,67989.11,success,1255,12,2,0
TXN-5A2B4D52E235,USR0054,11400.64,2024-04-23 11:38:12.000000,24,17,4,102,0,1,68661.03,success,610,11,1,0
TXN-F9E97EED1CAD,USR0042,1796.4979482914703,2024-05-16 00:09:40.000000,69,32,2,201,0,1,78608.02,success,1171,0,3,0
TXN-BE00755789BC,USR0051,481.61,2024-06-01 07:50:00.000000,12,11,12,163,2,3,71530.88,success,885,7,5,0
TXN-1E2B2AC99698,USR0074,4125.0,2024-05-25 00:19:37.000000,62,21,3,69,0,2,1111.97,success,1102,0,5,0
TXN-667D5EB50AA4,USR0063,2929.144698644865,2024-03-02 23:05:15.000000,12,11,5,149,2,0,132712.34,success,58,23,5,0
TXN-0211EFEBABDA,USR0076,7131.21,2024-05-21 21:55:44.055036,7,5,9,116,2,1,0.0,success,214,21,1,0
TXN-7A0796AEEA5E,USR0014,1525.6021042387504,2024-05-13 03:19:46.000000,56,1,10,73,1,1,17859.97,success,266,3,0,0
TXN-225C135E89B0,USR0028,2478.744746317255,2024-03-26 02:13:14.925671,46,28,1,223,0,3,158087.75,success,1036,2,1,0
TXN-6AF4C42D96F8,USR0044,2780.2686341179087,2024-03-23 02:56:23.945575,31,39,8,164,2,0,158848.62,success,1290,2,5,0
TXN-94AAE569F143,USR0064,3289.121312152617,2024-02-29 10:47:00.000000,63,9,2,36,1,1,162917.65,success,251,10,3,0
TXN-1862A9B9B150,USR0026,6071.74,2024-06-08 02:34:49.000000,50,1,9,154,0,0,105927.29,failed,366,2,5,1
TXN-B68655B4651E,USR0015,5110.73,2024-04-13 22:49:16.376345,43,4,1,138,1,3,0.0,success,511,22,5,0
TXN-893821B3998F,USR0063,2957.6004907930833,2024-02-28 10:18:32.000000,12,9,9,149,1,0,137998.04,success,1290,10,2,0
TXN-9286D1A50B61,USR0009,2854.8920481792197,2024-02-01 18:26:42.000000,14,11,9,156,2,0,126102.39,failed,1206,18,3,1
TXN-CC13B5C27292,USR0046,2709.2992290727607,2024-02-11 05:07:35.651349,45,23,4,181,1,1,25199.37,pending,1290,5,6,0
TXN-6D30A5F726B4,USR0010,5413.7835,2024-06-18 00:00:00.000000,13,25,6,178,0,0,68661.03,pending,477,0,1,0
TXN-92F2222F8B19,USR0078,3745.9811103725438,2024-01-31 06:05:31.000000,4,26,2,48,0,3,17268.67,success,507,6,2,0
TXN-D31949DF7EBE,USR0037,6097.76,2024-02-15 17:15:00.000000,62,39,7,95,2,1,62674.46,success,818,17,3,0
TXN-7B8DA15BD1F0,USR0071,4042.11,2024-02-23 06:38:34.000000,33,39,1,84,1,3,87856.87,success,601,6,4,0
TXN-27675FF33BA2,USR0031,7.78,2024-04-05 07:08:43.000000,68,41,12,24,2,0,141977.81,success,482,7,4,0
TXN-705E24AB7A57,USR0076,7083.242186477406,2024-05-11 02:49:05.000000,2,18,1,116,0,1,0.0,success,210,2,5,0
TXN-8C5492910923,USR0006,2492.11,2024-06-15 00:00:00.000000,50,41,5,173,0,2,98633.38,success,859,0,5,0
TXN-76C9A7952C43,USR0012,0.0,2024-04-06 10:22:17.000000,67,42,7,39,2,3,2771.87,success,343,10,5,0
TXN-3EDF0A35FEC6,USR0048,1799.8406630352279,2024-02-06 03:39:00.000000,40,25,3,183,0,4,21059.95,success,70,3,1,0
TXN-E975AB61707C,USR0063,0.0,2024-03-19 20:57:07.000000,63,11,2,203,1,0,92091.02,success,54,20,1,0
TXN-8571FA0BA8E1,USR0051,8.68,2024-04-04 10:35:25.000000,62,21,5,12,2,0,68794.15,success,891,10,3,0
TXN-0ED545FA378E,USR0064,5876.944481963927,2024-03-01 20:42:00.000000,14,5,4,86,0,1,146433.88,success,250,20,4,0
TXN-672518598DD4,USR0077,2250.81,2024-03-03 12:18:00.000000,11,5,5,194,0,1,72566.0,success,1259,12,6,0
TXN-F13BA0A019A2,USR0038,4864.296334163563,2024-03-21 19:31:39.000000,66,24,7,175,1,2,0.0,success,288,19,3,0
TXN-66D073DD18F8,USR0016,1739.0,2024-03-05 07:28:01.000000,17,29,6,185,0,0,31920.87,success,379,7,1,0
TXN-2456A997D199,USR0073,1455.4490958962742,2024-05-18 13:28:10.616196,10,7,4,33,0,0,0.0,success,1064,13,5,0
TXN-EC61FA9D6A18,USR0028,2784.59,2024-01-28 10:40:37.000000,4,4,3,66,0,2,140865.22,success,1025,10,6,0
TXN-72AAC15A8AE1,USR0045,8666.39,2024-05-13 18:57:28.000000,1,34,3,145,0,1,67122.44,success,618,18,0,0
TXN-1054B0FE1A18,USR0010,5777.0,2024-06-09 21:40:33.000000,13,25,4,178,0,0,125297.5,success,474,21,6,0
TXN-6036CE66FA5A,USR0057,5593.177124598488,2024-01-26 09:15:06.000000,29,17,1,43,2,1,42906.28,failed,318,9,4,1
TXN-8ABEBDFCFA35,USR0065,1608.0,2024-03-29 00:00:00.000000,56,7,10,182,2,1,25049.52,success,164,0,4,0
TXN-95E6ECE86ECC,USR0061,1678106.56,2024-04-13 13:31:36.770739,61,38,12,153,2,0,108185.89,success,91,13,5,0
TXN-1DFA560B4187,USR0051,218.02136628941702,2024-06-05 01:25:15.000000,62,21,9,152,0,0,70453.82,success,894,1,2,0
TXN-B0AB98F46F6B,USR0070,5465.278090767397,2024-04-04 00:00:00.000000,46,4,6,61,1,3,148965.73,success,926,0,3,0
TXN-6299ABECEF2A,USR0036,6100.604389519243,2024-02-02 03:01:51.070729,11,8,9,80,1,4,151999.62,success,808,3,4,0
TXN-8D998BEC4172,USR0006,2156.352946072396,2024-06-06 06:42:41.000000,54,32,3,173,0,3,133530.13,success,867,6,3,0
TXN-449DD9A2A1B5,USR0073,5955.607598462357,2024-04-28 23:24:35.000000,2,3,7,223,0,0,91605.91,success,1061,23,6,0
TXN-0FC841213835,USR0031,4535.859137198304,2024-02-21 07:02:09.637849,62,21,1,146,2,2,170747.9,success,484,7,2,0
TXN-8C659A998C0F,USR0079,6243.353135600854,2024-03-25 20:12:33.000000,33,39,10,72,1,3,164847.92,success,105,20,0,0
